uniprot_id,data_split
O14920,train/val
O88351,train/val
Q9QY78,train/val
P26358,train/val
P43119,train/val
P21964,train/val
P23945,train/val
P32745,train/val
P08506,train/val
P9WP31,train/val
P9WQA9,train/val
Q02643,train/val
P05108,train/val
P08912,train/val
P04958,train/val
P32462,train/val
Q92813,train/val
P00374,train/val
Q9UUP5,train/val
P11836,train/val
P01374,train/val
P62593,train/val
Q6W9J1,train/val
A5HJU3,train/val
Q6GWS8,train/val
Q7B899,train/val
Q932Y6,train/val
Q5J463,train/val
Q4GY26,train/val
G8A3U3,train/val
P38791,train/val
P29317,train/val
Q03145,train/val
P21731,train/val
Q09428,train/val
Q09429,train/val
P09455,train/val
Q06520,train/val
P50120,train/val
P29762,train/val
P62965,train/val
P40220,train/val
P62966,train/val
Q99645,train/val
P09488,train/val
P63098,train/val
Q8TD43,train/val
Q9BX84,train/val
Q9NSD7,train/val
Q8TDU9,train/val
Q9NQA5,train/val
O81014,train/val
Q62674,train/val
P02791,train/val
P40225,train/val
P9WHJ3,train/val
P11411,train/val
P14904,train/val
P17861,train/val
P19429,train/val
Q96QE3,train/val
Q99549,train/val
Q99728,train/val
Q9BHT9,train/val
Q9BQF6,train/val
Q9C000,train/val
Q9JHI3,train/val
Q99MK2,train/val
Q92993,train/val
Q8IU80,train/val
O15393,train/val
Q8IVT5,train/val
Q8WXI2,train/val
Q8NB16,train/val
Q9JZ55,train/val
P49681,train/val
Q13572,train/val
Q96S44,train/val
Q9EPT5,train/val
Q00910,train/val
Q9EP96,train/val
Q99N01,train/val
P06474,train/val
Q6IE76,train/val
P37268,train/val
P02760,train/val
P61769,train/val
P10909,train/val
P01034,train/val
Q14116,train/val
Q96D42,train/val
O94782,train/val
P49407,train/val
P03230,train/val
Q8K4F5,train/val
P49798,train/val
P51843,train/val
Q8TE23,train/val
Q7RTX0,train/val
P14598,train/val
P13498,train/val
P51570,train/val
P84022,train/val
Q8BUN5,train/val
P84025,train/val
P55011,train/val
Q9UBE0,train/val
Q9UBT2,train/val
Q02410,train/val
Q923Y8,train/val
Q08775,train/val
Q6NSN2,train/val
P49683,train/val
Q2FD83,train/val
P10636,train/val
B2RXH2,train/val
O75604,train/val
P10520,train/val
P22736,train/val
P12813,train/val
Q16637,train/val
Q07440,train/val
Q9F4F7,train/val
P15428,train/val
Q62773,train/val
O88627,train/val
O43283,train/val
P09484,train/val
Q05754,train/val
P20395,train/val
Q58DH9,train/val
P23724,train/val
P51680,train/val
P28563,train/val
P28562,train/val
Q9H1D0,train/val
Q03481,train/val
O14924,train/val
O15118,train/val
P03211,train/val
P78545,train/val
Q60795,train/val
O54968,train/val
Q9UPY5,train/val
Q03521,train/val
Q93009,train/val
Q9QZQ4,train/val
Q00496,train/val
Q9ZHK8,train/val
Q93SP7,train/val
Q50575,train/val
D5HSX5,train/val
A2RP81,train/val
Q9Y6L6,train/val
P19022,train/val
Q47066,train/val
Q99986,train/val
P09598,train/val
P9WMN3,train/val
O95239,train/val
O95399,train/val
Q8HYC2,train/val
O95819,train/val
O95835,train/val
O96214,train/val
Q92824,train/val
Q16513,train/val
P9WH43,train/val
P9WH67,train/val
P9WH65,train/val
P9WH61,train/val
P9WH59,train/val
P9WH57,train/val
P9WH55,train/val
P9WH53,train/val
P9WH51,train/val
P9WH49,train/val
P9WH47,train/val
P9WH45,train/val
P9WH39,train/val
P9WH41,train/val
P9WH37,train/val
P9WH35,train/val
P9WH33,train/val
P9WH31,train/val
P9WH29,train/val
P9WH27,train/val
P9WH25,train/val
P9WHE7,train/val
P9WHE5,train/val
P9WHD9,train/val
P9WHD7,train/val
P9WHD5,train/val
P9WHD3,train/val
P9WHD1,train/val
P9WHC9,train/val
P9WHA5,train/val
P9WHC5,train/val
P9WHC3,train/val
P9WHC1,train/val
P9WHB9,train/val
P9WHB7,train/val
P9WHB5,train/val
P9WHB1,train/val
P9WHA9,train/val
P9WHA7,train/val
P9WH87,train/val
P9WHA3,train/val
P9WHA1,train/val
Q16198,train/val
P50549,train/val
P20393,train/val
Q14995,train/val
Q92729,train/val
Q14541,train/val
O52761,train/val
Q9WTU3,train/val
O88420,train/val
Q9UQD0,train/val
P63252,train/val
P35561,train/val
Q7Z2H8,train/val
O08580,train/val
P11474,train/val
P05455,train/val
Q28731,train/val
Q9H2U1,train/val
Q8TDX6,train/val
Q9C0B1,train/val
P51161,train/val
P51530,train/val
P51556,train/val
O88673,train/val
P52597,train/val
P52630,train/val
P54252,train/val
P54368,train/val
P54840,train/val
P55064,train/val
Q8NCL4,train/val
Q8NFU5,train/val
Q8NFU7,train/val
Q8NI77,train/val
Q8R429,train/val
O14983,train/val
P04191,train/val
Q64578,train/val
Q8R519,train/val
Q8TAX0,train/val
Q8TCT9,train/val
Q8VHW5,train/val
Q8WXS5,train/val
Q8Y8D7,train/val
Q721J8,train/val
P10408,train/val
O96673,train/val
P34741,train/val
A1A4Y4,train/val
A1L3X0,train/val
E2JF22,train/val
F1M391,train/val
O08892,train/val
O54748,train/val
Q13188,train/val
Q9JI10,train/val
O55042,train/val
P37840,train/val
O60934,train/val
A0A4Y6F0G0,train/val
P08588,train/val
P18090,train/val
P34971,train/val
Q28998,train/val
B0FL73,train/val
P13591,train/val
P55084,train/val
P56730,train/val
P57764,train/val
P59533,train/val
P59534,train/val
P59535,train/val
P59537,train/val
P59539,train/val
Q8WWT9,train/val
P59540,train/val
O75144,train/val
P59541,train/val
Q8ZKQ6,train/val
Q9Y6W8,train/val
P40933,train/val
P04141,train/val
P01344,train/val
Q91WW5,train/val
Q920E5,train/val
P05369,train/val
Q920L2,train/val
P31040,train/val
O43653,train/val
Q924H0,train/val
Q9EQD2,train/val
Q92519,train/val
P02778,train/val
Q96FE5,train/val
Q92551,train/val
Q92743,train/val
O70628,train/val
Q8QZV1,train/val
O88947,train/val
O95153,train/val
P00433,train/val
P01178,train/val
P05111,train/val
P05370,train/val
P11413,train/val
P07309,train/val
P02767,train/val
P07738,train/val
P0DPA2,train/val
P0DPI2,train/val
H0V073,train/val
Q96RT1,train/val
Q99569,train/val
Q9H8Y8,train/val
P57087,train/val
Q9UIF7,train/val
Q9UHB7,train/val
P60604,train/val
P61922,train/val
P80404,train/val
P80147,train/val
P50554,train/val
P62987,train/val
P0CG47,train/val
P0CG48,train/val
P62979,train/val
P70682,train/val
P78549,train/val
P80204,train/val
P36897,train/val
Q64729,train/val
P81277,train/val
P59542,train/val
P81605,train/val
P84096,train/val
P97468,train/val
P01590,train/val
Q8K4F2,train/val
Q3ULW8,train/val
Q14573,train/val
P70227,train/val
Q63269,train/val
Q8WN95,train/val
O87171,train/val
P50172,train/val
Q13370,train/val
Q15722,train/val
Q8N1Q1,train/val
Q9D6N1,train/val
P09871,train/val
P30729,train/val
P51436,train/val
P49221,train/val
Q08188,train/val
P00329,train/val
O88554,train/val
O75343,train/val
P24627,train/val
P33609,train/val
Q61327,train/val
P23977,train/val
Q7JHP9,train/val
Q01959,train/val
Q9GJT6,train/val
P48284,train/val
P51511,train/val
Q8N3E9,train/val
P56658,train/val
P70712,train/val
Q99MA2,train/val
D3ZUM4,train/val
P21139,train/val
P05696,train/val
P04409,train/val
P20444,train/val
P17252,train/val
Q7TQM4,train/val
O88908,train/val
Q4U254,train/val
P02749,train/val
O70129,train/val
P43234,train/val
P03910,train/val
P14384,train/val
O75306,train/val
P9WG45,train/val
P51661,train/val
P50233,train/val
P51589,train/val
P48766,train/val
P32418,train/val
P48163,train/val
P13697,train/val
P45578,train/val
Q8Z9J9,train/val
P0ABQ4,train/val
P31074,train/val
P23291,train/val
Q61603,train/val
P14423,train/val
P18054,train/val
Q64737,train/val
P42575,train/val
P17988,train/val
P31646,train/val
Q9NSD5,train/val
P31649,train/val
P18915,train/val
P30530,train/val
Q96KB5,train/val
Q9H4B4,train/val
Q63384,train/val
P70310,train/val
Q15102,train/val
Q61205,train/val
P11730,train/val
Q923T9,train/val
Q13555,train/val
O35350,train/val
P97571,train/val
O24855,train/val
A8PUY1,train/val
Q8CIH5,train/val
P16885,train/val
P24135,train/val
Q61180,train/val
Q9ULU4,train/val
Q6P5Z2,train/val
Q9BXA6,train/val
Q6VAB6,train/val
Q5TCX8,train/val
P43304,train/val
B9EGA7,train/val
Q5VT25,train/val
P0AD57,train/val
P10384,train/val
P16926,train/val
P05778,train/val
P00723,train/val
P11152,train/val
P06858,train/val
Q06000,train/val
P16858,train/val
P04406,train/val
P46406,train/val
P04797,train/val
P37172,train/val
Q04771,train/val
P60041,train/val
P61278,train/val
Q8VCK6,train/val
Q76EI6,train/val
P18653,train/val
Q15418,train/val
Q63531,train/val
P49443,train/val
P35813,train/val
P36898,train/val
O00238,train/val
P97813,train/val
O14939,train/val
Q9Z280,train/val
Q13393,train/val
P70496,train/val
O35788,train/val
Q8IZP9,train/val
Q8N6U8,train/val
Q8NDV2,train/val
Q8NFJ5,train/val
Q8NFN8,train/val
Q8NGU9,train/val
Q8TDS7,train/val
Q8TDT2,train/val
Q8TDV2,train/val
Q969N4,train/val
Q96AM1,train/val
Q96CH1,train/val
Q96LB0,train/val
Q8CM62,train/val
P12504,train/val
Q8VSR5,train/val
P12023,train/val
P05067,train/val
P08592,train/val
W8TVM3,train/val
Q83371,train/val
P03355,train/val
P95689,train/val
O25776,train/val
F7GW23,train/val
O60656,train/val
Q9HAW8,train/val
Q9HAW7,train/val
Q9HAW9,train/val
Q582G4,train/val
Q47758,train/val
Q9HXM5,train/val
A0A024AXB9,train/val
Q01973,train/val
Q9Z139,train/val
Q9HBE4,train/val
P52298,train/val
Q09161,train/val
Q9BXY4,train/val
Q9BXB1,train/val
Q9HB29,train/val
Q9NPH3,train/val
Q496J9,train/val
Q9Z0K8,train/val
Q4KLZ0,train/val
Q6Q4G3,train/val
P46089,train/val
P35410,train/val
O00155,train/val
O00270,train/val
Q9NQR4,train/val
O14626,train/val
O95800,train/val
O15354,train/val
O75388,train/val
P48146,train/val
P48960,train/val
P49685,train/val
Q96P66,train/val
Q96P67,train/val
Q96P69,train/val
Q96PE1,train/val
Q96RI8,train/val
Q96RI9,train/val
Q99678,train/val
Q99679,train/val
Q99680,train/val
Q9BY21,train/val
Q9BZJ6,train/val
Q9BZJ7,train/val
Q8BTI9,train/val
P42338,train/val
Q9Z1L0,train/val
Q16099,train/val
Q01812,train/val
P10745,train/val
P0A6B4,train/val
O75914,train/val
Q9UNI1,train/val
O88867,train/val
Q91WN4,train/val
Q9JJ16,train/val
Q9JHJ5,train/val
P79483,train/val
Q9JLB5,train/val
Q9GZZ6,train/val
P89582,train/val
P88142,train/val
P20876,train/val
Q06347,train/val
P80457,train/val
Q70AG6,train/val
Q9GZX7,train/val
P00515,train/val
P00743,train/val
P00956,train/val
Q2FZE3,train/val
O77823,train/val
O97554,train/val
P00176,train/val
O77700,train/val
P26006,train/val
Q9ET64,train/val
Q14164,train/val
O14733,train/val
Q8CE90,train/val
P15589,train/val
O88444,train/val
Q08828,train/val
D4A3N4,train/val
P19754,train/val
P98140,train/val
P15313,train/val
P20273,train/val
P19835,train/val
Q8TCG2,train/val
P32352,train/val
P39655,train/val
P0CO23,train/val
O00221,train/val
Q8C0L6,train/val
Q9P2X0,train/val
Q02853,train/val
P49880,train/val
Q6L709,train/val
P89449,train/val
P33611,train/val
P34968,train/val
P08909,train/val
P15709,train/val
P49862,train/val
P07307,train/val
P30532,train/val
Q01102,train/val
Q03142,train/val
Q498D6,train/val
P08543,train/val
P05543,train/val
Q93100,train/val
Q9P2J5,train/val
P15684,train/val
P25409,train/val
P17105,train/val
P23677,train/val
P48450,train/val
P07650,train/val
Q9Z2W8,train/val
P19493,train/val
P48058,train/val
P12259,train/val
P02712,train/val
P37173,train/val
Q53725,train/val
F4NA86,train/val
P09238,train/val
Q13976,train/val
P00516,train/val
Q9UBU7,train/val
Q9EST2,train/val
O77448,train/val
Q13177,train/val
O00746,train/val
P41149,train/val
P35345,train/val
P27364,train/val
Q9Y2Q3,train/val
P46101,train/val
P97266,train/val
Q9MYW9,train/val
P35372,train/val
Q98UH1,train/val
Q95247,train/val
P79350,train/val
P33535,train/val
P42866,train/val
Q8CGM4,train/val
O14976,train/val
O15218,train/val
P12530,train/val
Q97RU8,train/val
P53985,train/val
Q9EP86,train/val
P32211,train/val
P08173,train/val
P08485,train/val
Q8VH25,train/val
A0A5F9DUN4,train/val
Q8IWQ3,train/val
O43781,train/val
Q9H2X6,train/val
Q9H422,train/val
Q14680,train/val
P06526,train/val
P06786,train/val
P06797,train/val
P07154,train/val
P06855,train/val
P06881,train/val
Q12778,train/val
Q12840,train/val
P49219,train/val
P51576,train/val
P47824,train/val
Q8BZP8,train/val
P0C0L6,train/val
Q8VH26,train/val
Q9ERZ3,train/val
P08483,train/val
P20309,train/val
A6I4C9,train/val
P51675,train/val
Q92831,train/val
Q92830,train/val
Q8X6S1,train/val
Q14994,train/val
Q62805,train/val
P47211,train/val
Q63341,train/val
O54982,train/val
Q15653,train/val
P17706,train/val
P02751,train/val
A5X5Y0,train/val
O95977,train/val
O15228,train/val
P03902,train/val
Q8N4T0,train/val
P03887,train/val
Q63177,train/val
Q64511,train/val
Q02880,train/val
Q70Z44,train/val
P53778,train/val
O08911,train/val
O08532,train/val
P54289,train/val
O77773,train/val
P54290,train/val
Q92843,train/val
P54690,train/val
P54687,train/val
Q48255,train/val
P42330,train/val
Q9Z5X1,train/val
Q13724,train/val
P14902,train/val
P09955,train/val
Q61851,train/val
P22607,train/val
O00142,train/val
Q4KLN6,train/val
P11157,train/val
P31389,train/val
P32307,train/val
P32738,train/val
Q03059,train/val
P34948,train/val
P98187,train/val
Q92844,train/val
Q92994,train/val
Q969M7,train/val
Q969Z3,train/val
Q96CX2,train/val
Q6WVG3,train/val
Q96ES7,train/val
Q96FI4,train/val
Q96FL9,train/val
Q96FW1,train/val
Q96IV0,train/val
Q96LA9,train/val
Q96PC2,train/val
P10242,train/val
P10820,train/val
P11531,train/val
P11532,train/val
P15945,train/val
P20171,train/val
P01112,train/val
P21549,train/val
P21854,train/val
Q9UHF1,train/val
P22770,train/val
P36544,train/val
P49582,train/val
Q05941,train/val
P54131,train/val
Q866A2,train/val
P24386,train/val
P24388,train/val
P24389,train/val
P27482,train/val
P31146,train/val
Q9HCU0,train/val
P51825,train/val
Q9H568,train/val
O96019,train/val
Q8NE71,train/val
Q9NRG9,train/val
Q7L1Q6,train/val
Q9Y6A4,train/val
P26951,train/val
P40967,train/val
Q00195,train/val
Q16280,train/val
Q01201,train/val
Q03518,train/val
Q04589,train/val
P11362,train/val
P16092,train/val
Q08397,train/val
Q08ET2,train/val
Q96Q04,train/val
Q96T54,train/val
Q96T60,train/val
Q99594,train/val
Q99KK2,train/val
Q99MY8,train/val
Q9NR48,train/val
Q99P67,train/val
Q9BGL2,train/val
Q9BPZ2,train/val
Q9BU89,train/val
Q9BV86,train/val
Q9BYG3,train/val
Q9D4B1,train/val
Q8NHU3,train/val
Q9D658,train/val
O75365,train/val
Q9D8T2,train/val
P32004,train/val
P34932,train/val
P35475,train/val
P41498,train/val
Q9D358,train/val
P41740,train/val
P10730,train/val
P17342,train/val
P70180,train/val
P42676,train/val
P48076,train/val
P51116,train/val
P57678,train/val
P0DTC2,train/val
Q181D9,train/val
P01135,train/val
O14944,train/val
P31994,train/val
P43357,train/val
P19544,train/val
Q10583,train/val
Q9UQF0,train/val
Q9BXS5,train/val
Q13112,train/val
Q8TDH9,train/val
P04083,train/val
P46193,train/val
Q0WX57,train/val
Q6R6M4,train/val
Q10472,train/val
Q12834,train/val
Q13011,train/val
Q13155,train/val
Q13480,train/val
Q13620,train/val
Q9Y5U5,train/val
Q02161,train/val
Q9DBJ1,train/val
P18669,train/val
P01563,train/val
Q9EP73,train/val
Q9EQQ9,train/val
O60502,train/val
Q8VIJ5,train/val
Q9EQY0,train/val
O75460,train/val
Q9ERD9,train/val
Q9BQ51,train/val
P01562,train/val
Q30154,train/val
Q17R98,train/val
Q9BU19,train/val
Q9UJQ4,train/val
P9WIP3,train/val
Q7YTA4,train/val
P0A722,train/val
Q8MNY2,train/val
P18584,train/val
P0C6X1,train/val
P63017,train/val
P19120,train/val
P11142,train/val
Q7L576,train/val
Q9Y678,train/val
Q86WJ1,train/val
P36222,train/val
Q8NFC6,train/val
Q9ULV8,train/val
Q9UFW8,train/val
Q69YQ0,train/val
Q14185,train/val
Q14186,train/val
Q14353,train/val
Q14435,train/val
Q14653,train/val
Q14674,train/val
Q14749,train/val
Q14765,train/val
Q14849,train/val
Q61542,train/val
Q15007,train/val
Q9ESP7,train/val
O75173,train/val
A0A8C0SKI4,train/val
F1S1A7,train/val
Q9H255,train/val
Q9H6I2,train/val
Q9H6S1,train/val
Q9H7M9,train/val
Q9H9Z2,train/val
Q8K3Y3,train/val
Q9HAT2,train/val
Q9HAU4,train/val
Q9HB14,train/val
Q9JHI9,train/val
Q9NP59,train/val
Q9JI61,train/val
Q9JL06,train/val
Q9HBW0,train/val
Q00266,train/val
P13444,train/val
Q02053,train/val
P22314,train/val
Q0VDF9,train/val
Q10588,train/val
Q53GD3,train/val
P0A521,train/val
P21333,train/val
P29966,train/val
P98088,train/val
P52799,train/val
Q06643,train/val
O43508,train/val
P59901,train/val
P13385,train/val
P43628,train/val
P43627,train/val
P43626,train/val
Q14393,train/val
Q18CE4,train/val
Q10570,train/val
Q9HD42,train/val
Q53EU6,train/val
Q15544,train/val
Q15562,train/val
Q15811,train/val
Q16621,train/val
Q16658,train/val
Q16740,train/val
Q3LS20,train/val
P57789,train/val
Q9JIS4,train/val
Q3TBT3,train/val
Q15049,train/val
Q9JLS3,train/val
Q9UL54,train/val
Q9JLV6,train/val
Q9NR19,train/val
Q9QXG4,train/val
Q9NSA3,train/val
Q9NWH9,train/val
Q9NY59,train/val
O35049,train/val
Q9NYV9,train/val
Q9NYW3,train/val
Q7Z478,train/val
Q8TCT7,train/val
P08962,train/val
P18074,train/val
P38117,train/val
P33991,train/val
Q15067,train/val
Q16827,train/val
O70551,train/val
Q96SB4,train/val
P95125,train/val
P71668,train/val
Q50681,train/val
Q9R0Q8,train/val
A5H2Z9,train/val
P58681,train/val
Q9U638,train/val
Q9JMI9,train/val
Q13507,train/val
Q9QZC1,train/val
Q62735,train/val
Q96RI1,train/val
Q60641,train/val
P01101,train/val
P01100,train/val
A5YKK6,train/val
Q14627,train/val
Q9NZN8,train/val
O15084,train/val
Q8NB46,train/val
Q16206,train/val
Q9Y6T7,train/val
Q9C0K7,train/val
Q60493,train/val
O00481,train/val
O43187,train/val
Q92841,train/val
Q62141,train/val
Q9Z7P3,train/val
Q9NPD8,train/val
Q8BUD0,train/val
P46093,train/val
Q4KLH9,train/val
A5H300,train/val
Q14576,train/val
G7N604,train/val
Q99572,train/val
O35657,train/val
Q78116,train/val
P86926,train/val
P9WPQ5,train/val
D2WFL1,train/val
P26842,train/val
Q76MJ5,train/val
P08240,train/val
P17927,train/val
Q02974,train/val
Q16891,train/val
O75175,train/val
O95628,train/val
Q9UBV8,train/val
P41921,train/val
Q13469,train/val
Q62758,train/val
Q13639,train/val
P97288,train/val
O70528,train/val
P96583,train/val
P14927,train/val
Q9NPD5,train/val
O15244,train/val
P46721,train/val
O94956,train/val
Q64546,train/val
P15393,train/val
P76558,train/val
P49764,train/val
Q14181,train/val
P0A7Y4,train/val
Q60F97,train/val
P28335,train/val
Q5NGP7,train/val
P9WKD7,train/val
P49642,train/val
P49643,train/val
Q9ESG6,train/val
Q9NY91,train/val
Q9UNH5,train/val
Q6LX38,train/val
Q8WTS1,train/val
Q9DBL9,train/val
Q29451,train/val
Q4U3Q4,train/val
P37231,train/val
P37238,train/val
O88275,train/val
P70385,train/val
Q9SMN0,train/val
Q9M9Z2,train/val
Q56WF8,train/val
Q9ZQ91,train/val
Q2G036,train/val
Q6ZQN7,train/val
O88397,train/val
O76082,train/val
Q9QY30,train/val
O70127,train/val
Q9QXZ6,train/val
Q9NYB5,train/val
P04839,train/val
Q9Y5S8,train/val
Q9L5C7,train/val
Q840M4,train/val
Q9NP78,train/val
P11308,train/val
P01160,train/val
P50416,train/val
P29029,train/val
Q873Y0,train/val
P03470,train/val
B4URF0,train/val
P03468,train/val
P09544,train/val
Q16348,train/val
Q96FL8,train/val
Q86VL8,train/val
Q9I194,train/val
O15305,train/val
O60240,train/val
P0CX82,train/val
Q8WWX8,train/val
P16671,train/val
P9WJM9,train/val
Q15149,train/val
Q8TDD5,train/val
Q79MP6,train/val
Q4LDF1,train/val
C7ETQ3,train/val
Q6TUJ4,train/val
Q7T1G6,train/val
Q94696,train/val
Q13887,train/val
Q96P20,train/val
P19324,train/val
P50454,train/val
P0AG20,train/val
Q9QZQ3,train/val
P22687,train/val
Q8IVW4,train/val
Q54089,train/val
O43172,train/val
O75747,train/val
Q10283,train/val
O95382,train/val
P54697,train/val
Q96S38,train/val
P48426,train/val
Q9H7Z6,train/val
P09651,train/val
Q71MB6,train/val
F1M3J4,train/val
O88269,train/val
O08705,train/val
P26435,train/val
Q9JIP7,train/val
P51574,train/val
Q9WTN6,train/val
Q91WU2,train/val
Q91Y77,train/val
P15205,train/val
P46821,train/val
Q9UDY8,train/val
Q9R1S4,train/val
Q9NS87,train/val
F1LWD8,train/val
Q7TQN9,train/val
P61024,train/val
Q13309,train/val
O09158,train/val
Q64464,train/val
P51538,train/val
Q64481,train/val
